path	verdict	evidence	confidence
atoms/entrepreneurs/anchored/anxiety/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:2, 雇->僱:2 (ambig=4)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anchored/anxiety/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 雇->僱:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anchored/boundaries/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 污->汙:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 雇->僱:7 (ambig=7)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 准->準:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/anxiety/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/boundaries/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	HIGH (manually context-verified as legitimate Taiwan usage, 45/45 sample confirmed)
atoms/entrepreneurs/boundaries/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1, 台->臺:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/boundaries/overwhelm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 污->汙:1, 占->佔:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/boundaries/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 污->汙:3 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/burnout/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/compassion_fatigue/EXERCISE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/compassion_fatigue/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 伙->夥:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/courage/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/depression/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:4 (ambig=4)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/depression/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 游->遊:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/financial_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/financial_anxiety/THREAD/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/financial_stress/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 杠->槓:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/financial_stress/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 准->準:3 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/grief/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 雇->僱:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/grief/grief/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/grief/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:1, 岩->巖:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/imposter_syndrome/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/imposter_syndrome/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1, 祕->秘:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/imposter_syndrome/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:6 (ambig=6)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:6 (ambig=6)	HIGH (manually context-verified as legitimate Taiwan usage, 45/45 sample confirmed)
atoms/entrepreneurs/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:3 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/mindfulness/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/overthinking/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 岩->巖:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/self_worth/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/self_worth/comparison/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/self_worth/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/sleep_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	HIGH (manually context-verified as legitimate Taiwan usage, 45/45 sample confirmed)
atoms/entrepreneurs/social_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/social_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:3, 台->臺:3 (ambig=6)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/social_anxiety/comparison/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:6, 台->臺:1 (ambig=7)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/social_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:4, 托->託:1 (ambig=5)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/somatic_healing/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/somatic_healing/PIVOT/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 斗->鬥:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/somatic_healing/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:6 (ambig=6)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/entrepreneurs/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2, 岩->巖:1, 台->臺:1 (ambig=4)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/adhd_focus/HOOK/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 游->遊:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/adhd_focus/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/adhd_focus/PIVOT/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/adhd_focus/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 准->準:1, 台->臺:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/adhd_focus/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 准->準:2, 游->遊:2, 台->臺:1 (ambig=5)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 伙->夥:1, 雇->僱:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 托->託:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/TEACHER_DOCTRINE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/THREAD/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 准->準:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1, 里->裡:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/grief/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 伙->夥:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/anxiety/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:3 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/INTEGRATION/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:5 (ambig=5)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:4 (ambig=4)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/grief/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 污->汙:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 干->幹:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/boundaries/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:3 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/SCENE/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1, 里->裡:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:5 (ambig=5)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/comparison/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2, 台->臺:1 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/overwhelm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1 (ambig=1)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/burnout/watcher/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:1, 里->裡:1 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/compassion_fatigue/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:6, 托->託:1 (ambig=7)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/compassion_fatigue/false_alarm/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2 (ambig=2)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:3, 台->臺:1 (ambig=4)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/compassion_fatigue/shame/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:3 (ambig=3)	HIGH (manually context-verified as legitimate Taiwan usage, 45/45 sample confirmed)
atoms/first_responders/compassion_fatigue/spiral/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 里->裡:2, 干->幹:1 (ambig=3)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
atoms/first_responders/courage/STORY/locales/zh-TW/CANONICAL.txt	AMBIGUOUS_VARIANT	only Big5-encodable variant pairs: 台->臺:5 (ambig=5)	MEDIUM (mechanical only; unsampled, but 45/45 sampled peers confirmed legitimate)
