atom_id	persona	topic	locale	voice_id	params_hash	char_count	r2_key	bytes	sha256	status	speakable_preview	speakable_text
EVG-ENUS-ADDI-HEAL-CA-01	healthcare_rns	addiction	en-US	english_female	720bf753e68dc6bf	61	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-CA-01.mp3	33513	210de6b8fe4543ec346098230152216e33652f9dc92f240002fe7bb72df44b5b	ok	Comment PAUSE if you want the draft checklist for this reset.	Comment PAUSE if you want the draft checklist for this reset.
EVG-ENUS-ADDI-HEAL-CA-02	healthcare_rns	addiction	en-US	english_female	928ab59e6965af90	117	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-CA-02.mp3	67894	63c8aeccf777fc6a57b5d9da57a5c00bd111c4ed67ce1211ffbaa1c3ab487495	ok	Save this for your next after charting with sore feet. One reread is easier than	Save this for your next after charting with sore feet. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-ADDI-HEAL-CA-03	healthcare_rns	addiction	en-US	english_female	b5e94cf13360057d	68	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-CA-03.mp3	37501	0b65687e692f984664a58c3f6d255f6f294e5baa9c5cf26a36e83d6ea81568c6	ok	Share this with someone who is negotiating with a craving right now.	Share this with someone who is negotiating with a craving right now.
EVG-ENUS-ADDI-HEAL-HC-01	healthcare_rns	addiction	en-US	english_female	93d4a77cbb7a8bf2	93	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-HC-01.mp3	52929	420ca68b0f1d999a606130c976bcfabc1c787c0b8f393c869f06af4f523458c7	ok	Healthcare nurses. Expecting willpower alone to out-argue the craving is not the	Healthcare nurses. Expecting willpower alone to out-argue the craving is not the whole story.
EVG-ENUS-ADDI-HEAL-HC-02	healthcare_rns	addiction	en-US	english_female	58863e5e115f3e38	86	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-HC-02.mp3	44260	aa8804b9db15950c223151757a2e55c59cebbabf14b7acf5a774b9414f21e6f6	ok	If a craving before the reason is familiar, this craving pattern needs a better 	If a craving before the reason is familiar, this craving pattern needs a better reset.
EVG-ENUS-ADDI-HEAL-HC-03	healthcare_rns	addiction	en-US	english_female	4ae1b14ccce3ca36	102	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-HC-03.mp3	46397	ad076d58504c911c7481f3d9f283fb98881c842e75269e7ea4d2a67fdf31d959	ok	The hidden cost of addiction is not lack of willpower. It is a shortcut the brai	The hidden cost of addiction is not lack of willpower. It is a shortcut the brain won't stop offering.
EVG-ENUS-ADDI-HEAL-ME-01	healthcare_rns	addiction	en-US	english_female	87af0c731fdf7ebf	201	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-ME-01.mp3	98416	facc6980a6569d089e1654664fbdd047d8b4caef9a8c8eda14549b629ac1c30c	ok	The mechanism is simple. The brain has learned a fast, reliable way to change ho	The mechanism is simple. The brain has learned a fast, reliable way to change how a hard moment feels. That is why a better addiction post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-ADDI-HEAL-ME-02	healthcare_rns	addiction	en-US	english_female	81a88560633acf3a	201	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-ME-02.mp3	113944	fc098d77d5eee5f388ae48ae152b059cb8d342dfdd63e1da980ab01baeeb78b4	ok	The craving cycle often persists because the brain has learned a fast, reliable 	The craving cycle often persists because the brain has learned a fast, reliable way to change how a hard moment feels. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-ADDI-HEAL-ME-03	healthcare_rns	addiction	en-US	english_female	14e54f6cdd675700	216	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-ME-03.mp3	120056	40fb603580144e7cc537226da4e4dab6beb5b8478f2fe9ed1f4248ceb4328968	ok	Under pressure, the mind looks for the fastest way to feel in control. The brain	Under pressure, the mind looks for the fastest way to feel in control. The brain has learned a fast, reliable way to change how a hard moment feels. So the coping habit can feel productive while it drains the system.
EVG-ENUS-ADDI-HEAL-PA-01	healthcare_rns	addiction	en-US	english_female	7af64b06b177d725	211	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-PA-01.mp3	111673	c7664043f17da4f8f2930d960333aaa94f952818ff46812b2146aa00bdc97021	ok	The cost is not just mood. When the craving cycle becomes normal, the craving st	The cost is not just mood. When the craving cycle becomes normal, the craving starts negotiating before you notice, using becomes the fastest way to feel normal. And the cost gets paid later by someone else too.
EVG-ENUS-ADDI-HEAL-PA-02	healthcare_rns	addiction	en-US	english_female	ab60cd0134a00e4a	151	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-PA-02.mp3	71091	259635444b56c45dba62697a41f1eb0afabd03ab1aec43938f4d67bf5f37e002	ok	Trying to outrun addiction usually makes the loop more expensive. More secrecy, 	Trying to outrun addiction usually makes the loop more expensive. More secrecy, more bargaining with yourself. And less distance from the next craving.
EVG-ENUS-ADDI-HEAL-PA-03	healthcare_rns	addiction	en-US	english_female	7f87ebe8d66fe92d	127	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-PA-03.mp3	71581	9d6ee94a5b21651efaf813853a333527c337669707ded2cc780848519610163c	ok	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. B	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-ADDI-HEAL-R-01	healthcare_rns	addiction	en-US	english_female	da67c81ea2c02ce5	176	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-R-01.mp3	94994	85dd8ec44e6494894564f3c3b024e41a3a819aa690653624b407402995e70e28	ok	Reframe it this way. A craving is a wave with a shape and a ceiling, not a comma	Reframe it this way. A craving is a wave with a shape and a ceiling, not a command. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-ADDI-HEAL-R-02	healthcare_rns	addiction	en-US	english_female	2fa00b04bdfc90ef	150	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-R-02.mp3	91916	e64c11e1eb4a873659629a396624564a5fc5345bbbd0668af0c0de0a196d5407	ok	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. A craving is a wave with a shape and a ceiling, not a command.
EVG-ENUS-ADDI-HEAL-R-03	healthcare_rns	addiction	en-US	english_female	0fce74e5e8f44e9a	142	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-R-03.mp3	74946	91e96e56d067cc125f568d22543cc0c99329b2d38ecf958ea7319e98c4dd7117	ok	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? A craving is a wave with a shape and a ceiling, not a command.
EVG-ENUS-ADDI-HEAL-SP-01	healthcare_rns	addiction	en-US	english_female	03696699557c533f	148	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SP-01.mp3	82417	49dbbdb632ab9061658143a5701611f81f4b0c7f7d17b88ce73798eca994c1ee	ok	Save this. A craving is a wave with a shape and a ceiling, not a command. Use it	Save this. A craving is a wave with a shape and a ceiling, not a command. Use it the next time addiction tries to disguise itself as responsibility.
EVG-ENUS-ADDI-HEAL-SP-02	healthcare_rns	addiction	en-US	english_female	22f75cab09869d26	112	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SP-02.mp3	72605	9e7a52aea5adb76cc531dfef22f0061fba58054bbaf9cbb6a592de392b339d2d	ok	Bookmark the pattern. Signal, reset, next action. A craving is a wave with a sha	Bookmark the pattern. Signal, reset, next action. A craving is a wave with a shape and a ceiling, not a command.
EVG-ENUS-ADDI-HEAL-SP-03	healthcare_rns	addiction	en-US	english_female	8bbf88239e00b8c9	160	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SP-03.mp3	78781	166c089a1818e16e4d7d922a53e5933eca70f3ff1b148f5db2e87a37ee5df3ce	ok	The note worth keeping is this. A craving is a wave with a shape and a ceiling, 	The note worth keeping is this. A craving is a wave with a shape and a ceiling, not a command. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-ADDI-HEAL-SS-01	healthcare_rns	addiction	en-US	english_female	0b0ad847cfcff32f	272	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SS-01.mp3	127493	711705b61f8d83d2b6283a460959400c5ca8a5df3c0062c72f7d5d52b77977d1	ok	You can feel it after charting with sore feet. A craving that shows up before th	You can feel it after charting with sore feet. A craving that shows up before the reason does, a bargain with yourself. And a familiar route that leads somewhere you didn't plan to go. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-ADDI-HEAL-SS-02	healthcare_rns	addiction	en-US	english_female	5a8bf81112b31b45	247	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SS-02.mp3	127366	64cd31dfa6636c267679a4f1936a70297cfa881837121e70cbb2ae1a248cfaa1	ok	This is the moment where healthcare nurses often look fine from the outside whil	This is the moment where healthcare nurses often look fine from the outside while carrying a craving that shows up before the reason does, a bargain with yourself. And a familiar route that leads somewhere you didn't plan to go inside the workday.
EVG-ENUS-ADDI-HEAL-SS-03	healthcare_rns	addiction	en-US	english_female	840eb3e9f964b255	230	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-SS-03.mp3	105961	b971d94599383bdc546e13b04ad3015ff7d3e4d4efb9a0f6ce3d7d8e460de1d0	ok	The signal is small but specific. A craving that shows up before the reason does	The signal is small but specific. A craving that shows up before the reason does, a bargain with yourself. And a familiar route that leads somewhere you didn't plan to go. That is enough information to pause before pushing harder.
EVG-ENUS-ADDI-HEAL-TS-01	healthcare_rns	addiction	en-US	english_female	ea6b41b29d526005	173	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-TS-01.mp3	83316	5d68ac23f4b24e5e919373018fc3225e2c1d9d310f39dc78259f9b75c16645cc	ok	Try this. Name the craving out loud, set a ten-minute delay. And do one differen	Try this. Name the craving out loud, set a ten-minute delay. And do one different action in that window. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-ADDI-HEAL-TS-02	healthcare_rns	addiction	en-US	english_female	30dc38050f22b50b	186	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-TS-02.mp3	102610	5eaa886e8a1927f53304f0be7cd661c2d360d9fa7799f5a4f08df408f28d0e67	ok	Run the ninety-second reset. Name the craving out loud, set a ten-minute delay. 	Run the ninety-second reset. Name the craving out loud, set a ten-minute delay. And do one different action in that window. Then choose the next visible action, not the entire life plan.
EVG-ENUS-ADDI-HEAL-TS-03	healthcare_rns	addiction	en-US	english_female	f856b830d301e754	179	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/addiction/EVG-ENUS-ADDI-HEAL-TS-03.mp3	104799	8816c5fcaa9050c36ead67c7635a26c9635a39f99237f8f68e0102239c5d174b	ok	Use this as a script for your body. Name the craving out loud, set a ten-minute 	Use this as a script for your body. Name the craving out loud, set a ten-minute delay. And do one different action in that window. Repeat once, then decide from the quieter state.
EVG-ENUS-ADHD-CORP-B-01	corporate_managers	adhd	en-US	english_male	12d67b29796a0b84	114	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-B-01.mp3	65403	5a144f1eeb273fbcf66575e4c9e076f476ad97cdf8256cc05ddaa739b80b981e	ok	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-ADHD-CORP-B-02	corporate_managers	adhd	en-US	english_male	2fb05313c43d5271	128	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-B-02.mp3	63103	48c816c1a3569cd923004111acea6dcffd658993d4fe319c11f412e19a77ee50	ok	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-ADHD-CORP-B-03	corporate_managers	adhd	en-US	english_male	e974c7e705a27d58	107	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-B-03.mp3	66037	4d700e95aa46029b0d1a269e2fae90fc6372a29ba3004eb6c3a0b7f3ab48048e	ok	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-ADHD-CORP-CA-01	corporate_managers	adhd	en-US	english_male	9a20da260d9a316c	61	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-CA-01.mp3	39059	dfdb59b319286fcf012f71232f505303c0a6b5ff2684b659b05f5aee5bdd3c13	ok	Comment FOCUS if you want the draft checklist for this reset.	Comment FOCUS if you want the draft checklist for this reset.
EVG-ENUS-ADHD-CORP-CA-02	corporate_managers	adhd	en-US	english_male	221aece81e7e60bd	117	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-CA-02.mp3	61257	e26173dec5351bb3f034d275e0124864a7f931c798b0eec8a9c0fb8ae6392d51	ok	Save this for your next between back-to-back meetings. One reread is easier than	Save this for your next between back-to-back meetings. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-ADHD-CORP-CA-03	corporate_managers	adhd	en-US	english_male	57a47a5e689520ef	85	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-CA-03.mp3	36563	0cf7f4a83157b8a88cec0331ebfb9545a72c9a358093ee8df84cbc3d06341f94	ok	Share this with someone who is spending extra energy just to look like everyone 	Share this with someone who is spending extra energy just to look like everyone else.
EVG-ENUS-ADHD-CORP-HC-01	corporate_managers	adhd	en-US	english_male	9f19e19f3d29aa78	97	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-HC-01.mp3	50383	55f56d93f585547d779bfef3f8e0c03144595e717395b1e938917b4f1894af5a	ok	Corporate managers. Assuming that trying harder is the missing ingredient is not	Corporate managers. Assuming that trying harder is the missing ingredient is not the whole story.
EVG-ENUS-ADHD-CORP-HC-02	corporate_managers	adhd	en-US	english_male	53c8e74287cc593e	80	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-HC-02.mp3	48554	138d45c9f5dff07706318c51f052ca7e022574ed76df3cf1b3038a82d557fb71	ok	If a lost train of thought is familiar, this focus pattern needs a better reset.	If a lost train of thought is familiar, this focus pattern needs a better reset.
EVG-ENUS-ADHD-CORP-HC-03	corporate_managers	adhd	en-US	english_male	9a2f2e5c8220a611	101	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-HC-03.mp3	54487	2a5f0091f2bf79e83b37640502d9275ef2bf8b4802a99947bb3b6d5bd031d1da	ok	The hidden cost of ADHD is not laziness. It is spending extra energy just to loo	The hidden cost of ADHD is not laziness. It is spending extra energy just to look like everyone else.
EVG-ENUS-ADHD-CORP-ME-01	corporate_managers	adhd	en-US	english_male	270c1725cf22c3ba	206	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/adhd/EVG-ENUS-ADHD-CORP-ME-01.mp3	97488	e2f4e0a9032d1dc1f0820a10fd22278ab78ea7fde7efa0636507c337b7727121	ok	The mechanism is simple. The brain's attention system responds to interest and u	The mechanism is simple. The brain's attention system responds to interest and urgency, not to importance alone. That is why a better ADHD post gives the reader a concrete action, not a motivational slogan.
